直播中国,#genre#
江西少儿,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226194/index.m3u8?fmt=ts2hls
江西新闻,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225615/index.m3u8?fmt=ts2hls
荆门公共,http://jingmen.live.cjyun.org/video/s10101-jmggpd.m3u8
荆门教育,http://jingmen.live.cjyun.org/video/s10101-jmjytv.m3u8
荆门新闻,http://jingmen.live.cjyun.org/video/s10101-jmnews.m3u8
景东,http://39.130.215.222:6410/gitv_live/G_JINGDONG/G_JINGDONG.m3u8
九江公共,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225775/index.m3u8
九江新闻综合,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225774/index.m3u8
巨野新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226134/index.m3u8
巨野新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001046/index.m3u8
莱西综合,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001067/index.m3u8
岚山,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001044/index.m3u8
澜沧,http://39.130.215.222:6410/gitv_live/G_LANCANG/G_LANCANG.m3u8
雷山综合,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225998/1/index.m3u8?fmt=ts2hls
雷山综合,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226130/1/index.m3u8?fmt=ts2hls
连云港公共,http://223.110.243.145/ott.js.chinamobile.com/PLTV/3/224/3221227819/index.m3u8
连云港新闻综合,http://183.207.248.175/ott.js.chinamobile.com/PLTV/3/224/3221227758/index.m3u8
梁山新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226321/index.m3u8
梁山新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001075/index.m3u8
辽宁公共,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000077
辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000076
临沂综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225984/index.m3u8
临沂综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000120/index.m3u8
南平1,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227066/index.m3u8
南平2,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226956/index.m3u8
宁强1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226390/index.m3u8
宁强2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226389/index.m3u8
宁夏教育,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=hls&accesstoken=R601F51ABU30989182K7769060BI183360DFPBM3222C25V1020DZ9C465W16615682404EF1EB&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900218.m3u8
宁阳1,http://39.134.144.6:8089/PLTV/88888888/224/3221226244/index.m3u8
宁阳1,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001071/index.m3u8
沛县生活,http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221227611/index.m3u8
沛县新闻综合,http://223.110.245.150/ott.js.chinamobile.com/PLTV/3/224/3221227678/index.m3u8
沛县综艺,http://183.207.248.141/ott.js.chinamobile.com/PLTV/3/224/3221227681/index.m3u8
邳州综合,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227576/index.m3u8
邳州综艺,http://183.207.248.104/ott.js.chinamobile.com/PLTV/3/224/3221227573/index.m3u8
平原新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226174/index.m3u8
平原新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001064/index.m3u8
普洱1,http://39.130.215.222:6410/gitv_live/G_PUERTV-2/G_PUERTV-2.m3u8
齐河新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226217/index.m3u8
齐河新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001056/index.m3u8
蕲春旅游养生,http://qichun.live.cjyun.org/video/s10126-TC2T.m3u8
蕲春综合,http://qichun.live.cjyun.org/video/s10126-TC1T.m3u8
黔东南新闻综合,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226091/1/index.m3u8?fmt=ts2hls
黔东南新闻综合,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226033/1/index.m3u8?fmt=ts2hls
黔西新闻,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225693/1/index.m3u8?fmt=ts2hls
青州文化旅游,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001057/index.m3u8
青州综合,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001042/index.m3u8
荣成综合,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001053/index.m3u8
乳山,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001049/index.m3u8
山东公共,http://39.134.144.6:8089/PLTV/88888888/224/3221226077/index.m3u8
山东教育卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000331/index.m3u8
山东教育卫视,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000331/index.m3u8
山东农科,http://39.134.144.6:8089/PLTV/88888888/224/3221226018/index.m3u8
山东农科,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000339/index.m3u8
山东农科,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000339/index.m3u8
山东齐鲁,http://39.134.144.6:8089/PLTV/88888888/224/3221226045/index.m3u8
山东齐鲁,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000313/index.m3u8
山东齐鲁,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000313/index.m3u8
山东少儿,http://39.134.144.6:8089/PLTV/88888888/224/3221226195/index.m3u8
山东少儿,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000340/index.m3u8
山东少儿,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000340/index.m3u8
山东生活,http://39.134.144.6:8089/PLTV/88888888/224/3221225841/index.m3u8
山东生活,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000336/index.m3u8
山东生活,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000336/index.m3u8
山东体育,http://39.134.144.6:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000315/index.m3u8
山东体育,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000315/index.m3u8
山东新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000314/index.m3u8
山东新闻,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000314/index.m3u8
山东影视,http://39.134.144.6:8089/PLTV/88888888/224/3221225802/index.m3u8
山东影视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000337/index.m3u8
山东影视,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000337/index.m3u8
山东综艺,http://39.134.144.6:8089/PLTV/88888888/224/3221225855/index.m3u8
山东综艺,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000338/index.m3u8
山东综艺,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000338/index.m3u8
寿光蔬菜,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001045/index.m3u8
四川峨眉电影,http://39.134.198.38:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/scem/index.m3u8?IAS
睢宁三农,http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227709/index.m3u8
睢宁生活教育,http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227701/index.m3u8
睢宁资讯,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227712/index.m3u8
睢宁综合,http://223.110.245.150/ott.js.chinamobile.com/PLTV/3/224/3221227706/index.m3u8
随州农村,http://suizhou.source.cjyun.org/video/s10145-szncpd.m3u8
随州综合,http://suizhou.source.cjyun.org/video/s10145-szzhpd.m3u8
泰安综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225720/index.m3u8
泰安综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000269/index.m3u8
微山1,http://39.134.144.6:8089/PLTV/88888888/224/3221226250/index.m3u8
微山1,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001078/index.m3u8
武城新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226225/index.m3u8
武城新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001059/index.m3u8
武城综艺影视,http://39.134.144.6:8089/PLTV/88888888/224/3221226154/index.m3u8
武城综艺影视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001060/index.m3u8
西乡,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
夏津公共,http://39.134.144.6:8089/PLTV/88888888/224/3221226255/index.m3u8
夏津公共,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001070/index.m3u8
夏津综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226182/index.m3u8
夏津综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001069/index.m3u8
襄阳公共,http://39.135.250.69/PLTV/88888888/224/3221226065/99180001000000060000000000000442.smil
襄阳综合,http://xiangyang.live.cjyun.org/video/s10125-FM_traffic/index.m3u8
孝昌生活,http://xiaochang.live.cjyun.org/video/s10128-xcsh.m3u8
孝昌新闻党建,http://xiaochang.live.cjyun.org/video/s10128-xcxw.m3u8
兴山综合,http://play.hbxstv.com/live/xstv123.m3u8
徐州1,http://183.207.248.139/ott.js.chinamobile.com/PLTV/3/224/3221225945/index.m3u8
徐州2,http://183.207.248.133/ott.js.chinamobile.com/PLTV/3/224/3221225947/index.m3u8
徐州3,http://183.207.248.174/ott.js.chinamobile.com/PLTV/3/224/3221225949/index.m3u8
徐州4,http://183.207.248.237/ott.js.chinamobile.com/PLTV/3/224/3221225951/index.m3u8
烟台经济科技,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000282/index.m3u8
烟台新闻综合,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000280/index.m3u8
烟台影视,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000283/index.m3u8
兖州新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226140/index.m3u8
兖州新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001051/index.m3u8
仪化有线,http://223.110.243.158/ott.js.chinamobile.com/PLTV/3/224/3221227702/index.m3u8
永仁,http://39.130.215.222:6410/gitv_live/G_YONGREN/G_YONGREN.m3u8
禹城综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226156/index.m3u8
禹城综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001061/index.m3u8
禹城综艺,http://39.134.144.6:8089/PLTV/88888888/224/3221226158/index.m3u8
禹城综艺,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001062/index.m3u8
裕华路青园街,http://39.135.33.12/PLTV/88888888/224/3221226762/index.m3u8
圆点生活,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226552/index.m3u8
远安,http://yuanan.live.tempsource.cjyun.org/videotmp/s10106-yatv.m3u8
云南都市,http://39.130.215.222:6410/gitv_live/G_YNTV-2-HD/G_YNTV-2-HD.m3u8
云南公共,http://39.130.215.222:6410/gitv_live/G_YNTV-6-HD/G_YNTV-6-HD.m3u8
云南少儿,http://39.130.215.222:6410/gitv_live/G_YNTVSE-HD/G_YNTVSE-HD.m3u8
云南生活资讯,http://39.130.215.222:6410/gitv_live/G_YNTV-4-HD/G_YNTV-4-HD.m3u8
云南影视,http://39.130.215.222:6410/gitv_live/G_YNTV-5-HD/G_YNTV-5-HD.m3u8
云南娱乐,http://39.130.215.222:6410/gitv_live/G_YNTV-3-HD/G_YNTV-3-HD.m3u8
郓城新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226099/index.m3u8
郓城新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001041/index.m3u8
章丘1,http://39.134.144.6:8089/PLTV/88888888/224/3221226297/index.m3u8
章丘1,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001073/index.m3u8
长阳1,http://changyang.live.cjyun.org/video/s10114-cy1t.m3u8
浙工大《潮升》首播,http://39.134.176.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230947/01.m3u8?fmt=ts2hls
浙江移动热播,http://39.134.176.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229434/01.m3u8?fmt=ts2hls
中山路建设大街,http://39.135.33.12/PLTV/88888888/224/3221226758/index.m3u8
钟祥新闻综合,http://zhongxiang.live.cjyun.org/video/s10103-zxtv.m3u8
舟山公共生活,http://39.134.176.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230338/index.m3u8
舟山群岛旅游,http://39.134.176.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230340/index.m3u8
舟山新闻,http://39.134.176.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230335/index.m3u8
淄博公共,http://39.134.144.6:8089/PLTV/88888888/224/3221226014/index.m3u8
淄博公共,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001037/index.m3u8
淄博生活,http://39.134.144.6:8089/PLTV/88888888/224/3221225985/index.m3u8
淄博生活,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000294/index.m3u8
淄博新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225986/index.m3u8
淄博新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000292/index.m3u8
邹城新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226034/index.m3u8
邹城新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001038/index.m3u8
邹平新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226152/index.m3u8
邹平新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001058/index.m3u8


华北,#genre#
14———————————————————————————————————————————————————————————————
15——————华北————————————北京市（京）天津市（津）山西省（晋）河北省（冀）内蒙古（蒙）
16———————————————————————————————————————————————————————————————
山西：11地级市——太原、大同、忻州、阳泉、长治、晋城、朔州、晋中、运城、临汾、吕梁，
11县级市——古交、潞城、高平、介休、永济、河津、原平、侯马、霍州、孝义、汾阳
17———————————————————————————————————————————————————————————————
河北：11地级市——石家庄、唐山、邯郸、秦皇岛、保定、张家口、承德、廊坊、沧州、衡水、邢台，
22县级市——辛集市、藁城市、晋州市、新乐市、鹿泉市、遵化市、迁安市、武安市、南宫市、沙河市、涿州市、定州市、安国市、
高碑店市、泊头市、任丘市、黄骅市、河间市、霸州市、三河市、冀州市、深州市
18———————————————————————————————————————————————————————————————
内蒙古：9地级市——呼和浩特、包头、乌海、赤峰、通辽、鄂尔多斯、呼伦贝尔、巴彦淖尔、乌兰察布，11县级市——霍林郭勒市、
满洲里市、牙克石市、扎兰屯市、根河市、额尔古纳市、丰镇市、锡林浩特市、二连浩特市、乌兰浩特市、阿尔山市
19———————————————————————————————————————————————————————————————









华中,#genre#
20———————————————————————————————————————————————————————————————
——————华中————————————河南省（豫）湖北省（鄂）湖南省（湘）
21———————————————————————————————————————————————————————————————
河南：17地级市——郑州、洛阳、开封、漯河、安阳、新乡、周口、三门峡、焦作、平顶山、信阳、南阳、鹤壁、濮阳、许昌、
商丘、驻马店，21县级市——巩义市、新郑市、新密市、登封市、荥阳市、偃师市、汝州市、舞钢市、林州市、卫辉市、辉县市、
沁阳市、孟州市、禹州市、长葛市、义马市、灵宝市、邓州市、永城市、项城市、济源市
22———————————————————————————————————————————————————————————————
湖北：12地级市——武汉、襄樊、宜昌、黄石、鄂州、随州、荆州、荆门、十堰、孝感、黄冈、咸宁，
24县级市——大冶市、丹江口市、洪湖市、石首市、松滋市、宜都市、当阳市、枝江市、老河口市、枣阳市、宜城市、钟祥市、应城市、
安陆市、汉川市、麻城市、武穴市、赤壁市、广水市、仙桃市、天门市、潜江市、恩施市、利川市
23———————————————————————————————————————————————————————————————
湖南：13地级市——长沙、株洲、湘潭、衡阳、岳阳、郴州、永州、邵阳、怀化、常德、益阳、张家界、娄底，
16县级市——浏阳市、醴陵市、湘乡市、韶山市、耒阳市、常宁市、武冈市、临湘市、汨罗市、津市市、沅江市、资兴市、洪江市、
冷水江市、涟源市、吉首市
24———————————————————————————————————————————————————————————————






华南,#genre#
25———————————————————————————————————————————————————————————————
——————华南————————————广东省（粤）广西壮族（桂）海南省（琼）
26———————————————————————————————————————————————————————————————
广东：21地级市——广州、深圳、汕头、惠州、珠海、揭阳、佛山、河源、阳江、茂名、湛江、梅州、肇庆、韶关、潮州、东莞、
中山、清远、江门、汕尾、云浮，23县级市——增城市、从化市、乐昌市、南雄市、台山市、开平市、鹤山市、恩平市、廉江市、
雷州市 、吴川市、高州市、化州市、高要市、四会市、兴宁市、陆丰市、阳春市、英德市、连州市、普宁市、罗定市，信宜市
27———————————————————————————————————————————————————————————————
广西：14地级市——南宁、柳州、桂林、梧州、北海、崇左、来宾、贺州、玉林、百色、河池、钦州、防城港、贵港，
7县级市——岑溪、凭祥、合山、北流、宜州、东兴、桂平
28———————————————————————————————————————————————————————————————
海南：2地级市——海口、三亚，
6县级市——琼海、文昌、万宁、五指山、儋州、东方
29———————————————————————————————————————————————————————————————












西南,#genre#
30———————————————————————————————————————————————————————————————
——————西南————————————四川省（川）贵州省（贵）云南省（云）重庆市（渝）西藏（藏）
31———————————————————————————————————————————————————————————————
四川：18地级市——成都、绵阳、德阳、广元、自贡、攀枝花、乐山、南充、内江、遂宁、广安、泸州、达州、眉山、宜宾、
雅安、资阳，14县级市——都江堰市、彭州市、邛崃市、崇州市、广汉市、什邡市、绵竹市、江油市、峨眉山市、阆中市、华蓥市、
万源市、简阳市、西昌市
32———————————————————————————————————————————————————————————————
贵州：4地级市——贵阳、六盘水、遵义、安顺，
9县级市——清镇市、赤水市、仁怀市、铜仁市、毕节市、兴义市、凯里市、都匀市、福泉市
33———————————————————————————————————————————————————————————————
云南：8地级市——昆明、曲靖、玉溪、保山、昭通、丽江、普洱、临沧，
9县级市——安宁市、宣威市、个旧市、开远市、景洪市、楚雄市、大理市、潞西市、瑞丽市
34———————————————————————————————————————————————————————————————
西藏：地级市-拉萨 、县级市-日喀则
35———————————————————————————————————————————————————————————————











西北,#genre#
36———————————————————————————————————————————————————————————————
——————西北————————————陕西省（陕）甘肃省（甘）青海省（青）宁夏回族（宁）新疆维吾尔（新）
37———————————————————————————————————————————————————————————————
陕西：10地级市——西安、咸阳、铜川、延安、宝鸡、渭南、汉中、安康、商洛、榆林，
3县级市——兴平市、韩城市、华阴市
38———————————————————————————————————————————————————————————————
甘肃：12地级市——兰州、天水、平凉、酒泉、嘉峪关、金昌、白银、武威、张掖、庆阳、定西、陇南，4县级市——玉门市、
敦煌市、临夏市、合作市
39———————————————————————————————————————————————————————————————
青海：1地级市——西宁，
2县级市——格尔木、德令哈
40———————————————————————————————————————————————————————————————
宁夏：5地级市——银川、石嘴山、吴忠、固原、中卫，
2县级市——青铜峡市、灵武市
41———————————————————————————————————————————————————————————————
新疆：地级市——乌鲁木齐、克拉玛依19县级市——石河子、阿拉尔市、图木舒克、五家渠、哈密、吐鲁番、阿克苏、喀什、和田、
伊宁、塔城、阿勒泰、奎屯、博乐、昌吉、阜康、库尔勒、阿图什、乌苏
42———————————————————————————————————————————————————————————————









网络,#genre#
测试频道,http://117.71.37.17/live.aishang.ctlcdn.com/00000110240330_1/playlist.m3u8?CONTENTID=00000110240330_1
毕节1,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226002/1/index.m3u8?fmt=ts2hls
毕节1,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226113/1/index.m3u8?fmt=ts2hls
毕节2,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226021/1/index.m3u8?fmt=ts2hls
毕节2,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226133/1/index.m3u8?fmt=ts2hls
海看爱宠,http://39.134.144.6:8089/PLTV/88888888/224/3221226071/index.m3u8
海看爱宠,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000202/index.m3u8
海看爱宠,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000202/index.m3u8
海看大片,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000404/index.m3u8
海看大片,http://39.134.144.6:8089/PLTV/88888888/224/3221225632/index.m3u8
海看大片,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000407/index.m3u8
海看大片,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000407/index.m3u8
海看电竞,http://39.134.144.6:8089/PLTV/88888888/224/3221225629/index.m3u8
海看电竞,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000408/index.m3u8
海看电竞,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000408/index.m3u8
海看健康,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000401/index.m3u8
海看教育,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000204/index.m3u8
海看剧场,http://39.134.144.6:8089/PLTV/88888888/224/3221226053/index.m3u8
海看剧场,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000403/index.m3u8
海看剧场,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000403/index.m3u8
海看热播,http://39.134.144.6:8089/PLTV/88888888/224/3221225878/index.m3u8
海看热播,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000405/index.m3u8
海看热播,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000405/index.m3u8
海看少儿,http://39.134.144.6:8089/PLTV/88888888/224/3221225943/index.m3u8
海看少儿,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000402/index.m3u8
海看少儿,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000402/index.m3u8
海看演艺,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000400/index.m3u8
凯里,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226062/1/index.m3u8?fmt=ts2hls
凯里,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226094/1/index.m3u8?fmt=ts2hls
隆阳,http://39.130.215.222:6410/gitv_live/G_LONGYANG/G_LONGYANG.m3u8
孟连,http://39.130.215.222:6410/gitv_live/G_MENGLIAN/G_MENGLIAN.m3u8
弥勒,http://39.130.215.222:6410/gitv_live/G_MILE/G_MILE.m3u8

芒果TV,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226887/index.m3u8
咪咕VR,http://39.134.66.66/PLTV/88888888/224/3221225651/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225610/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225636/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225698/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225700/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225702/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225704/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225706/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225708/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225710/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225712/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225714/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225716/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225718/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225726/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225728/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225740/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225815/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225897/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225899/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225901/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225903/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225905/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225907/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225909/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225911/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225913/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225915/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225917/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225925/index.m3u8
咪咕视频,http://111.26.225.22/PLTV/2/224/3221225941/index.m3u8
咪咕视频,http://117.136.154.98/PLTV/88888888/224/3221225716/index.m3u8
咪咕视频,http://117.136.154.98/PLTV/88888888/224/3221225718/index.m3u8
咪咕视频,http://117.136.154.98/PLTV/88888888/224/3221225720/index.m3u8
咪咕视频,http://117.136.154.98/PLTV/88888888/224/3221225722/index.m3u8
咪咕视频,http://117.136.154.98/PLTV/88888888/224/3221225724/index.m3u8
咪咕视频,http://117.136.154.98/PLTV/88888888/224/3221225728/index.m3u8
咪咕视频,http://117.136.154.98/PLTV/88888888/224/3221225730/index.m3u8
咪咕视频,http://117.136.154.98/PLTV/88888888/224/3221225732/index.m3u8
咪咕视频,http://117.136.154.98/PLTV/88888888/224/3221225734/index.m3u8
咪咕视频,http://117.136.154.98/PLTV/88888888/224/3221225735/index.m3u8
咪咕视频,http://117.136.154.98/PLTV/88888888/224/3221225736/index.m3u8
咪咕视频,http://117.136.154.98/PLTV/88888888/224/3221225737/index.m3u8
